roi,revenue_mln
-48.05002246312131,0.25974988768439344
-81.20293327151222,0.0939853336424389
-30.351937522971184,0.3482403123851441
-87.98987363477129,0.06005063182614359
-100.0,0.0
-33.476349722124986,0.33261825138937506
-70.28994995158438,0.14855025024207813
-63.21504044165855,0.18392479779170726
-81.36522252104727,0.09317388739476362
-100.0,0.0
-27.978638399892386,0.36010680800053807
-77.57318836344187,0.11213405818279062
-17.628763057450513,0.41185618471274743
-39.40540341299161,0.30297298293504193
-68.02954455911888,0.15985227720440565
-87.70159186548129,0.06149204067259356
-78.68525476327697,0.10657372618361519
-90.93171252793799,0.045341437360310016
-6.757312255403425,0.4662134387229829
-55.805070657402425,0.2209746467129879
-30.65802187381039,0.34670989063094804
-92.33040941352621,0.03834795293236895
-55.38175689803562,0.22309121550982194
-29.95250156100565,0.35023749219497174
-68.54619290645448,0.15726903546772758
-33.69605972138412,0.3315197013930794
-87.6675487756573,0.06166225612171347
-94.78243736271898,0.026087813186405073
-50.321412957190404,0.24839293521404798
-69.67286822889164,0.1516356588555418
-43.62105384510634,0.2818947307744683
-100.0,0.0
-41.82998378901739,0.29085008105491306
6.2832634507478335,0.5314163172537392
-60.62821381202757,0.19685893093986218
-59.129027323728536,0.20435486338135736
-55.419656004115325,0.22290171997942337
-100.0,0.0
-49.128912252798216,0.2543554387360089
-100.0,0.0
-70.91019382968888,0.14544903085155558
-28.294144142761812,0.35852927928619094
-78.75553459438972,0.10622232702805148
-47.21303598042347,0.26393482009788266
-34.16482005213341,0.329175899739333
-52.889263875102046,0.23555368062448978
-94.97317525751549,0.02513412371242249
-68.48151212631157,0.1575924393684421
-10.015016775809027,0.44992491612095487
-100.0,0.0
-67.03535749658612,0.16482321251706947
-74.08438957877826,0.1295780521061087
-56.919710125072996,0.21540144937463504
-40.91286690848902,0.2954356654575549
-18.961965101478228,0.40519017449260886
-66.89368346962138,0.1655315826518931
-39.27700688834641,0.30361496555826795
-47.25152691670477,0.26374236541647617
-47.899303625719384,0.2605034818714031
-74.38581457975695,0.12807092710121526
-85.44187420346685,0.07279062898266575
